Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21
t_043,"Scherotheca (Scherotheca) gigas aquitania Bouché, 1972","Scherotheca (Scherotheca) aquitania Bouché, 1972","Scherotheca (Scherotheca) aquitania (Bouche, 1972)","Scherotheca aquitania Bouché, 1972",Scherotheca aquitania,Lumbricidae,Scherotheca,aquitania,NA,"Scherotheca aquitania (Bouché, 1972)",Scaqui,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca aquitania,Lumbricidae,Scherotheca,aquitania,NA,Scaqui,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_044,"Scherotheca (Scherotheca) gigas rhodana ""typique"" Bouché, 1972","Scherotheca (Scherotheca) rhodana rhodana Bouché, 1972","Scherotheca (Scherotheca) rhodana rhodana (Bouche, 1972)","Scherotheca rhodana Bouché, 1972",Scherotheca rhodana,Lumbricidae,Scherotheca,rhodana,NA,"Scherotheca rhodana (Bouché, 1972)",Scrhod,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca rhodana,Lumbricidae,Scherotheca,rhodana,NA,Scrhod,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_045,"Scherotheca (Scherotheca) gigas mifuga Bouché, 1972","Scherotheca (Scherotheca) gigas mifuga Bouché, 1972","Scherotheca (Scherotheca) mifuga (Bouche, 1972)","Scherotheca gigas mifuga Bouché, 1972",Scherotheca gigas mifuga,Lumbricidae,Scherotheca,gigas,mifuga,"Scherotheca gigas mifuga (Bouché, 1972)",Scgigamifu,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca gigas mifuga,Lumbricidae,Scherotheca,gigas,mifuga,Scgigamifu,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_046,"Scherotheca (Scherotheca) gigas orbiensis Bouché, 1972","Scherotheca (Scherotheca) orbiensis orbiensis Bouché, 1972","Scherotheca (Scherotheca) orbiensis (Bouche, 1972)","Scherotheca gigas orbiensis Bouché, 1972",Scherotheca orbiensis orbiensis,Lumbricidae,Scherotheca,orbiensis,orbiensis,"Scherotheca orbiensis orbiensis (Bouché, 1972)",Scorbi,"Considered as a species in Marchán, 2023d.",Scherotheca orbiensis orbiensis,Lumbricidae,Scherotheca,orbiensis,orbiensis,Scorbiorbi,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_047,"Scherotheca (Scherotheca) dugesi dugesi (Rosa, 1895)","Scherotheca (Rosanus) dugesi (Rosa, 1895)","Scherotheca (Rosanus) dugesi (Rosa, 1895)","Scherotheca dugesi dugesi (Rosa, 1895)",Scherotheca dugesi,Lumbricidae,Scherotheca,dugesi,NA,"Scherotheca dugesi (Rosa, 1895)",Scduge,"We did not put the nominal subspecies because according to personal results, the other S. dugesi subspecies (S. dugesi porothca and S. dugesi sanaryensis) should be elevated to species level, as Qiu & Bouché, 1998a proposed.",Scherotheca dugesi,Lumbricidae,Scherotheca,dugesi,NA,Scduge,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_048,"Scherotheca (Scherotheca) dugesi porotheca Bouché, 1972","Scherotheca (Rosanus) porotheca Bouché, 1972","Scherotheca (Rosanus) porotheca (Bouche, 1972)","Scherotheca dugesi porotheca Bouché, 1972",Scherotheca porotheca,Lumbricidae,Scherotheca,porotheca,NA,"Scherotheca porotheca (Bouché, 1972)",Scporo,"According to personal results S. dugesi porothca should be elevated to species level, as Qiu & Bouché, 1998a proposed.",Scherotheca porotheca,Lumbricidae,Scherotheca,porotheca,NA,Scporo,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_049,"Scherotheca (Scherotheca) dugesi brevisella Bouché, 1972","Scherotheca (Rosanus) brevisella Bouché, 1972",Scherotheca (Rosanus) brevisella (Bouche 1972),"Scherotheca brevisella Bouché, 1972",Scherotheca brevisella,Lumbricidae,Scherotheca,brevisella,NA,Scherotheca brevisella (Bouché 1972),Scbrev,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca brevisella,Lumbricidae,Scherotheca,brevisella,NA,Scbrev,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_050,"Scherotheca (Scherotheca) corsicana corsicana ""typique"" (Pop, 1947)","Scherotheca (Corsicadrilus) corsicana corsicana (Pop, 1947)","Scherotheca (Corsicadrilus) corsicana corsicana (Pop, 1947)","Scherotheca corsicana (Pop, 1947)","Scherotheca ""corsicana""",Lumbricidae,Scherotheca,"""corsicana"" complex",NA,"Scherotheca ""corsicana"" (Pop, 1947)",Sccors,"See Marchán et al., 2023a : uncertain status of Scherotheca corsicana.","Scherotheca ""corsicana"" complex",Lumbricidae,Scherotheca,"""corsicana"" complex",NA,Sccors,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_051,"Scherotheca (Scherotheca) corsicana albomaculata (Bouché, 1972)","Scherotheca (Corsicadrilus) albomaculata Bouché, 1972","Scherotheca (Corsicadrilus) albomaculata (Bouche, 1972)","Scherotheca albomaculata Bouché, 1972",Scherotheca albomaculata,Lumbricidae,Scherotheca,albomaculata,NA,"Scherotheca albomaculata (Bouché, 1972)",Scalbo,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca albomaculata,Lumbricidae,Scherotheca,albomaculata,NA,Scalbo,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_052,"Scherotheca (Scherotheca) monspessulensis monspessulensis Bouché, 1972","Scherotheca (Scherotheca) monspessulensis monspessulensis Bouché, 1972","Scherotheca (Scherotheca) monspessulensis monspessulensis (Bouche, 1972)","Scherotheca monspessulensis monspessulensis Bouché, 1972",Scherotheca monspessulensis monspessulensis,Lumbricidae,Scherotheca,monspessulensis,monspessulensis,"Scherotheca monspessulensis monspessulensis Bouché, 1972",Scmonsmons,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca monspessulensis monspessulensis,Lumbricidae,Scherotheca,monspessulensis,monspessulensis,Scmonsmons,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_053,"Scherotheca (Scherotheca) monospessulensis idica Bouché, 1972","Scherotheca (Scherotheca) monspessulensis idica Bouché, 1972","Scherotheca (Scherotheca) monspessulensis idica (Bouche, 1972)","Scherotheca monspessulensis idica Bouché, 1972",Scherotheca monspessulensis idica,Lumbricidae,Scherotheca,monspessulensis,idica,"Scherotheca monspessulensis idica Bouché, 1972",Scmonsidic,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca monspessulensis idica,Lumbricidae,Scherotheca,monspessulensis,idica,Scmonsidic,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_054,"Scherotheca (Scherotheca) coineaui Bouché, 1972","Scherotheca (Scherotheca) coinaui Bouché, 1972","Scherotheca (Scherotheca) coineaui (Bouche, 1972)","Scherotheca coineaui Bouché, 1972",Scherotheca coineaui,Lumbricidae,Scherotheca,coineaui,NA,"Scherotheca coineaui Bouché, 1972",Sccoin,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca coineaui,Lumbricidae,Scherotheca,coineaui,NA,Sccoin,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_055,"Scherotheca (Opothedrilus) savignyi savignyi var oligotheca (Guerne and Horst, 1893)","Scherotheca (Opothedrilus) savignyi (Gueme et Horst, 1893)","Scherotheca (Opothedrilus) savignyi (Guerne and Horst, 1893)","Scherotheca savignyi savignyi (Guerne & Horst, 1893)","Scherotheca ""savignyi"" complex",Lumbricidae,Scherotheca,"""savignyi"" complex",NA,"Scherotheca ""savignyi"" complex (Guerne & Horst, 1893)",Scsavi,"Szederjesi et al., 2021b, proposed that Scherotheca (Opothedrilus) savignyi savignyi var oligotheca and Scherotheca occitanica could be synonyms, but thay could not check Bouché's specimen and there are still some morphological differences. We decide to group them as Scherotheca ""savignyi"" complex.","Scherotheca ""savignyi"" complex",Lumbricidae,Scherotheca,"""savignyi"" complex",NA,Scsavi,"As we don't know if varieties of Scherotheca savignyi described in Bouché, 1972 are S. savigyi or S. occitanica (Szederjesi et al., 2021b), we merge them all in a S. ""savignyi"" complex.",This work: 1961-1970 and 2019-2023 data.
t_056,"Scherotheca (Opothedrilus) savignyi minor (Stephenson, 1932)","Scherotheca (Opothedrilus) minor minor (Stephenson, 1932)","Scherotheca (Opothedrilus) minor minor (Stephenson, 1932)","Scherotheca minor (Stephenson, 1931)",Scherotheca minor minor,Lumbricidae,Scherotheca,minor,minor,"Scherotheca minor minor (Stephenson, 1931)",Scminomino,Personal unpublished results show Scherotheca minor minorissima is distant enough with Scherotheca minor minor to be considered a subspecies.,Scherotheca minor minor,Lumbricidae,Scherotheca,minor,minor,Scminomino,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_057,"Scherotheca (Opothedrilus) savignyi nivicola Bouché, 1972","Scherotheca (Opothedrilus) nivicola Bouché, 1972","Scherotheca (Opothedrilus) nivicola (Bouche, 1972)","Scherotheca nivicola Bouché, 1972",Scherotheca nivicola,Lumbricidae,Scherotheca,nivicola,NA,"Scherotheca nivicola (Bouché, 1972)",Scnivi,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca nivicola,Lumbricidae,Scherotheca,nivicola,NA,Scnivi,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_058,"Scherotheca (Opothedrilus) occidentalis chicharia (Bouché, 1967c)","Scherotheca (Opothedrilus) chicharia (Bouché, 1967)",Scherotheca (Opothedrilus) chicharia (Bouche 1967),"Scherotheca chicharia (Bouché, 1967)",Scherotheca chicharia,Lumbricidae,Scherotheca,chicharia,NA,Scherotheca chicharia (Bouché 1972),Scchic,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Scherotheca chicharia,Lumbricidae,Scherotheca,chicharia,NA,Scchic,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_059,"Octodrilus complanatus (Dugès, 1828)","Octodrilus complatanatus complanatus (Dugès, 1828)","Octodrilus complanatus (Duges, 1828)","Octodrilus complanatus (Dugès, 1828)",Octodrilus complanatus,Lumbricidae,Octodrilus,complanatus,NA,"Octodrilus complanatus (Dugès, 1828)",Occomp,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Octodrilus complanatus,Lumbricidae,Octodrilus,complanatus,NA,Occomp,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_060,"Nicodrilus (Nicodrilus) terrestris terrestris ""typique"" (Savigny, 1826)","Nicodrilus (Nicodrilus) giardi giardi (Savigny, 1826)","Aporrectodea giardi (Ribaucourt, 1901)","Aporrectodea giardi (Ribaucourt, 1901)",Aporrectodea s.s. giardi,Lumbricidae,Aporrectodea s.s.,giardi,NA,"Aporrectodea (sensu stricto) giardi (Ribaucourt, 1901)",Apgiar,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. giardi,Lumbricidae,Aporrectodea s.s.,giardi,NA,Apgiar,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_061,"Nicodrilus (Nicodrilus) terrestris voconcus Bouché, 1972","Nicodrilus (Nicodrilus) giardi voconcus Bouché, 1972","Lumbricus terrestris voconcus (Bouche, 1972)","Aporrectodea giardi (Ribaucourt, 1901)",Aporrectodea s.s. voconca,Lumbricidae,Aporrectodea s.s.,voconca,NA,"Aporrectodea (sensu stricto) voconca (Bouché, 1972)",Apvoco,"Elevated to species level in Marchán et al., 2023b.",Aporrectodea s.s. voconca,Lumbricidae,Aporrectodea s.s.,voconca,NA,Apvoco,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_062,"Nicodrilus (Nicodrilus) longus longus ""typique"" (Ude, 1886)","Nicodrilus (Nicodrilus) longus longus (Ude, 1886)","Aporrectodea longa longa (Ude, 1885)","Aporrectodea longa longa (Ude, 1885)",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aporrectodea (sensu stricto) longa (Ude 1885),Aplong,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aplong,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_063,"Nicodrilus (Nicodrilus) longus longus var amplisellus (Ude, 1886)","Nicodrilus (Nicodrilus) longus longus (Ude, 1886)",Aporrectodea longa longa (Ude 1885),"Aporrectodea longa longa (Ude, 1885)",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aporrectodea (sensu stricto) longa (Ude 1885),Aplong,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aplong,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_064,"Nicodrilus (Nicodrilus) longus longus var ambiguus (Ude, 1886)","Nicodrilus (Nicodrilus) longus longus (Ude, 1886)",Aporrectodea longa longa (Ude 1885),"Aporrectodea longa longa (Ude, 1885)",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aporrectodea (sensu stricto) longa (Ude 1885),Aplong,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. longa,Lumbricidae,Aporrectodea s.s.,longa,NA,Aplong,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_065,"Nicodrilus (Nicodrilus) longus ripicola ""typique"" Bouché, 1972","Nicodrilus (Nicodrilus) longus ripicola Bouché, 1972","Aporrectodea longa ripicola (Bouche, 1972)",Aporrectodea longa longa,Aporrectodea s.s. ripicola,Lumbricidae,Aporrectodea s.s.,ripicola,NA,"Aporrectodea (sensu stricto) ripicola (Bouché, 1972)",Apripi,"Elevated to species level in Marchán et al., 2023b.",Aporrectodea s.s. ripicola,Lumbricidae,Aporrectodea s.s.,ripicola,NA,Apripi,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_066,"Nicodrilus (Nicodrilus) longus ripicola var viridis Bouché, 1972","Nicodrilus (Nicodrilus) longus ripicola Bouché, 1972","Aporrectodea longa ripicola (Bouche, 1972)","Aporrectodea longa ripicola Bouché, 1972",Aporrectodea s.s. ripicola,Lumbricidae,Aporrectodea s.s.,ripicola,NA,"Aporrectodea (sensu stricto) ripicola (Bouché, 1972)",Apripi,"Elevated to species level in Marchán et al., 2023b.",Aporrectodea s.s. ripicola,Lumbricidae,Aporrectodea s.s.,ripicola,NA,Apripi,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_067,"Nicodrilus (Nicodrilus) caliginosus caliginosus var paratypicus (Savigny, 1826)","Nicodrilus (Nicodrilus) caliginosus caliginosus (Savigny, 1826)","Aporrectodea caliginosa caliginosa (Savigny, 1826)","Aporrectodea caliginosa caliginosa (Savigny, 1826)",Aporrectodea s.s. caliginosa caliginosa,Lumbricidae,Aporrectodea s.s.,caliginosa,caliginosa,"Aporrectodea (sensu stricto) caliginosa caliginosa (Savigny, 1826)",Apcalicali,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. caliginosa caliginosa,Lumbricidae,Aporrectodea s.s.,caliginosa,caliginosa,Apcalicali,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_068,"Nicodrilus (Nicodrilus) caliginosus alternisetosus Bouché, 1972","Nicodrilus (Nicodrilus) caliginosus caliginosus (Savigny, 1826)","Aporrectodea caliginosa alternisetosus (Bouche, 1972)","Aporrectodea caliginosa caliginosa (Savigny, 1826)",Aporrectodea s.s. caliginosa caliginosa,Lumbricidae,Aporrectodea s.s.,caliginosa,caliginosa,"Aporrectodea (sensu stricto) caliginosa caliginosa (Savigny, 1826)",Apcalicali,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. caliginosa caliginosa,Lumbricidae,Aporrectodea s.s.,caliginosa,caliginosa,Apcalicali,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_069,"Nicodrilus (Nicodrilus) caliginosus meridionalis ""typique""  Bouché, 1972","Nicodrilus (Nicodrilus) caliginosus meridionalis Bouché, 1992","Aporrectodea caliginosa meridionalis (Bouche, 1972)","Aporrectodea trapezoides (Dugès, 1828)",Aporrectodea s.s. trapezoides,Lumbricidae,Aporrectodea s.s.,trapezoides,NA,"Aporrectodea (sensu stricto) trapezoides (Dugès, 1828)",Aptrap,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. trapezoides,Lumbricidae,Aporrectodea s.s.,trapezoides,NA,Aptrap,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 data.
t_070,"Nicodrilus (Nicodrilus) nocturnus ""typique"" (Evans, 1946)","Nicodrilus (Nicodrilus) noctunus (Evans, 1946)","Aporrectodea caliginosa trapezoides (Duges, 1828)",NA,Aporrectodea s.s. nocturna,Lumbricidae,Aporrectodea s.s.,nocturna,NA,"Aporrectodea (sensu stricto) nocturna (Evans, 1946)",Apnoct,"Not accepted in Misirlioglu et al., 2023 and Brown et al., 2023, but accepted in Marchán et al., 2022b. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. nocturna,Lumbricidae,Aporrectodea s.s.,nocturna,NA,Apnoct,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_071,"Nicodrilus (Nicodrilus) balisus Bouché, 1972","Nicodrilus (Nicodrilus) balisus Bouché, 1972","Aporrectodea balisa (Bouche, 1972)","Aporrectodea balisa (Bouché, 1972)",Aporrectodea s.s. balisa,Lumbricidae,Aporrectodea s.s.,balisa,NA,"Aporrectodea (sensu stricto) balisa (Bouché, 1972)",Apbali,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. balisa,Lumbricidae,Aporrectodea s.s.,balisa,NA,Apbali,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_072,"Nicodrilus (Nicodrilus) velox Bouché, 1967d","Nicodrilus (Nicodrilus) velox (Bouché, 1967)","Aporrectodea velox (Bouche, 1967)","Aporrectodea velox (Bouché, 1967)",Aporrectodea s.s. velox,Lumbricidae,Aporrectodea s.s.,velox,NA,"Aporrectodea (sensu stricto) velox (Bouché, 1967)",Apvelo,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. velox,Lumbricidae,Aporrectodea s.s.,velox,NA,Apvelo,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_073,"Nicodrilus (Nicodrilus) gognus Bouché, 1972","Nicodrilus (Nicodrilus) gognus Bouché, 1972","Aporrectodea gogna (Bouche, 1972)","Aporrectodea gogna (Bouché, 1972)",Aporrectodea s.s. gogna,Lumbricidae,Aporrectodea s.s.,gogna,NA,"Aporrectodea (sensu stricto) gogna (Bouché, 1972)",Apgogn,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. gogna,Lumbricidae,Aporrectodea s.s.,gogna,NA,Apgogn,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_074,"Nicodrilus (Rhodonicus) arvernus Bouché, 1969","Nicodrilus (Rhodonicus) arvenus arvenus (Bouché, 1969)","Aporrectodea arverna (Bouche, 1969)","Aporrectodea arverna (Bouché, 1969)",Aporrectodea s.s. arverna,Lumbricidae,Aporrectodea s.s.,arverna,NA,"Aporrectodea (sensu stricto) arverna (Bouché, 1969)",Aparve,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. arverna,Lumbricidae,Aporrectodea s.s.,arverna,NA,Aparve,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_075,"Nicodrilus (Rhodonicus) rubicundus rubicundus (Védovini, 1969)","Nicodrilus (Rhodonicus) rubicundus rubicundus Bouché, 1972","Aporrectodea rubra rubra (Vedovini, 1969)","Aporrectodea rubicunda (Bouché, 1972)",Aporrectodea s.s. rubicunda rubicunda,Lumbricidae,Aporrectodea s.s.,rubicunda,rubicunda,"Aporrectodea (sensu stricto) rubicunda rubicunda (Vedovini, 1969)",Aprubirubi,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. According to Marchán et al., 2023b, molecular analysis shows Aporrectodea rubicunda acidicola could be elevated to species level, but not enough morphological difference with Aporrectodea rubicunda rubicunda (Vedovini, 1969). We decided to keep the two subspecies, accepted in Marchán et al., 2023b. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. rubicunda rubicunda,Lumbricidae,Aporrectodea s.s.,rubicunda,rubicunda,Aprubirubi,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_076,"Nicodrilus (Rhodonicus) rubicundus acidicola Bouché, 1972","Nicodrilus (Rhodonicus) rubicundus acidicola Bouché, 1972","Aporrectodea rubra acidicola (Bouche, 1972)","Aporrectodea rubicunda (Bouché, 1972)",Aporrectodea s.s. rubicunda acidicola,Lumbricidae,Aporrectodea s.s.,rubicunda,acidicola,"Aporrectodea (sensu stricto) rubicunda acidicola (Bouché, 1972)",Aprubiacid,"According to Marchán et al., 2023b, molecular analysis shows it could be elevated to species level, but not enough morphological difference with Aporrectodea rubicunda rubicunda (Vedovini, 1969). We decided to keep the two subspecies, accepted in Marchán et al., 2023b. Correctely assigned to Aporrectodea genus (Marchán et al., 2023b).",Aporrectodea s.s. rubicunda acidicola,Lumbricidae,Aporrectodea s.s.,rubicunda,acidicola,Aprubiacid,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_077,"Lumbricus herculeus (Savigny, 1826)","Lumbricus terrestris terrestris Linné, 1758","Lumbricus terrestris (Linnaeus, 1758)","Lumbricus terrestris Linnaeus, 1758","Lumbricus ""terrestris"" complex",Lumbricidae,Lumbricus,"""terrestris"" complex",NA,"Lumbricus ""terrestris"" complex Linnaeus, 1758",Luterr,"Lumbricus terrestris and Lumbricus herculeus are cryptic species (James et al., 2010). With no molecular analysis in both Bouché's and our dataset, we prefer to merge them in the name Lumbricus ""terrestris"" complex.","Lumbricus ""terrestris"" complex",Lumbricidae,Lumbricus,"""terrestris"" complex",NA,Luterr,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_078,"Lumbricus friendi ""typique"" Cognetti, 1904","Lumbricus friendi friendi Cognetti, 1904","Lumbricus friendi friendi (Cognetti de Martiis, 1904)","Lumbricus friendi Cognetti, 1904",Lumbricus friendi,Lumbricidae,Lumbricus,friendi,NA,"Lumbricus friendi Cognetti, 1904",Lufrie,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus friendi,Lumbricidae,Lumbricus,friendi,NA,Lufrie,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_079,"Lumbricus friendi var lineatus Bouché, 1972","Lumbricus friendi friendi Cognetti, 1904","Lumbricus friendi friendi (Cognetti de Martiis, 1904)","Lumbricus bouchei Zicsi & Csuzdi, 1999",Lumbricus bouchei,Lumbricidae,Lumbricus,bouchei,NA,"Lumbricus bouchei Zicsi & Csuzdi, 1999",Lubouc,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023. Lumbricus friendi var lineatus is synonym with Lumbricus bouchei (Zicsi & Csuzdi, 1999).",Lumbricus bouchei,Lumbricidae,Lumbricus,bouchei,NA,Lubouc,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_080,"Lumbricus centralis Bouché, 1972","Lumbricus centralis Bouché, 1972","Lumbricus centralis (Bouche, 1972)","Lumbricus centralis Bouché, 1972",Lumbricus centralis,Lumbricidae,Lumbricus,centralis,NA,"Lumbricus centralis Bouché, 1972",Lucent,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus centralis,Lumbricidae,Lumbricus,centralis,NA,Lucent,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_081,"Lumbricus festivus (Savigny, 1826)","Lumbricus festivus (Savigny, 1826)","Lumbricus festivus (Savigny, 1826)","Lumbricus festivus (Savigny, 1826)",Lumbricus festivus,Lumbricidae,Lumbricus,festivus,NA,"Lumbricus festivus (Savigny, 1826)",Lufest,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus festivus,Lumbricidae,Lumbricus,festivus,NA,Lufest,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_082,"Lumbricus castaneus ""typique"" (Savigny, 1826)","Lumbricus castaneus castaneus (Savigny, 1826)","Lumbricus castaneus (Savigny, 1826)","Lumbricus castaneus (Savigny, 1826)",Lumbricus castaneus,Lumbricidae,Lumbricus,castaneus,NA,"Lumbricus castaneus (Savigny, 1826)",Lucast,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus castaneus,Lumbricidae,Lumbricus,castaneus,NA,Lucast,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_083,"Lumbricus castaneus var disjonctus Tétry, 1936","Lumbricus castaneus castaneus (Savigny, 1826)","Lumbricus castaneus (Savigny, 1826)","Lumbricus castaneus (Savigny, 1826)",Lumbricus castaneus,Lumbricidae,Lumbricus,castaneus,NA,"Lumbricus castaneus (Savigny, 1826)",Lucast,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus castaneus,Lumbricidae,Lumbricus,castaneus,NA,Lucast,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
t_084,"Lumbricus rubellus rubellus Hoffmeister, 1843","Lubricus rubellus rubellus Hoffmeister, 1843","Lumbricus rubellus (Hoffmeister, 1843)","Lumbricus rubellus Hoffmeister, 1843",Lumbricus rubellus,Lumbricidae,Lumbricus,rubellus,NA,"Lumbricus rubellus Hoffmeister, 1843",Lurube,"Name from Misirlioglu et al., 2023, and the associated data paper Brown et al., 2023.",Lumbricus rubellus,Lumbricidae,Lumbricus,rubellus,NA,Lurube,"No confusion, same name as in ""name_this_work"".",This work: 1961-1970 and 2019-2023 data.
